movie_id,title,text
18357,The Country Bears,"2002for beari barrington the countri ""bears"" young #1 fan fit in with hi all-too-human famili is prove im-paws-ible. when he run away to find countri bear hall and hi hero he discov the venu that made them famou is near foreclosure. beari hightail it over the river and through the wood to get the bear in the band back togeth for an all-out reunion concert to save countri bear hall.adventur comedi familyhumananimalrelationship music clown bear socialsatir aftercreditssting duringcreditsstingerhaleyjoelos diedrichbad candyford jamesgammon bradgarrett tobyhuss kevinmichaelrichardson stephenroot christopherwalken stephentobolowski darylmitchel m.c.gainey diedrichbad alexrocco meagenfay jenniferpaig elimarienth queenlatifah chipchineri carolynalmo marcusknight michaellawrencemorgan alpheusmerch danielescobar christopherdarga jessharnel annhast paulrugg bettyweiss joshquirk ""seanoconnell"" larryburkechristopherboy christopheryoung ruthlambert danyal georgebow drewboughton victoriarosesampson mitchellamundsen sethflaum katheklopp michaelston jeffreychernov markperez peterhast andrewgunn peggyholm kimwilliam g.w.brown johnkwiatkowski toddtoon charlesw.ritt kimberlyharri christopherduskin genevievetyrrel danbishop douglasshamburg kostaschristid nancymacleod johnhiatt kristenploucha mariabak eddieleevoelk pamelaalch johnc.kruiz ""andydaddario"" tima.davison charlesrapp thomaswhit thomasmilano stevenelson adamkopald donaldj.malouf toniatterburi stevea.hagberg lesliej.kovac stephenlim monicafrommholz ritchiekrem johng.scotti johng.scotti janicezoladz robertabilé carolyndessert gregoryirwin jamied.boscardin jeffsmithwick angierubin peteanthoni timboot margueritepomerhnderrick richardj.cartwright davidp.kelsey tonyiaverna valeriedavidson doronshauli marka.traci pamelajaeckl michaelleon garydamianthoma annl.thornberg monicaperez brianseccomb triciasacchi trudyye timcolletti kristenyoung norafeld bennymcnulti benbeaird guytardifit A bear get the famili together!th countri bear"
7979,The Kite Runner,2007after spend year in california amir return to hi homeland in afghanistan to help hi old friend hassan whose son is in trouble.drama1970 afghanistan hangglid warinafghanistan taliban cowardic bestfriend cowardli childkhalidabdalla atossaleoni shauntoub zekeriaebrahimi ahmadkhanmahmoodzada alidanishbakhtyari elhamehsa homayounershadi nabitanha bahramehsa tamimnawabi saïdtaghmaoui mohamadnabiattai mirmahmoodshahhashimi mohamadnadirsarwari mustafahaidarisammend davidbenioff marcforst robertoschaef mattchess williamhorberg katedowd khaledhosseini e.bennettwalsh lindawilliam rebeccayeldham erikomiyagawa jakeric nancyful mikebrosiu alexolivaresther is a way to be good again.th kite runner
470,21 Grams,"2003thi is the stori of three gentl persons: paul river an ail mathematician lovelessli marri to an english émigré christina peck an upper-middle-class suburban housewif happili marri and mother of two littl girl and jack jordan an ex-convict who ha found in hi christian faith the strength to rais a family. they will be brought togeth by a terribl accid that will chang their lives. By the final frame none of them will be the same as they will learn harsh truth about love faith courag desir and guilt and how chanc can chang our world irretriev forever.drama crime thrillerlifeanddeath transplant suicideattempt desper lossoffamili ex-detaine sad rageandh carcrashseanpenn naomiwatt beniciodeltoro dannyhuston carlynahon clairepaki eddiemarsan melissaleo charlottegainsbourg cleaduval teresadelgado ""denisohare"" johnrubinstein marcmusso tonyvaughn paulcalderon trentde loydkeithsalt carloalban anniecorley catherined anastasiaherin aritatrahan robertomedina tomirwin lewtempl charlieb.brownalejandrogonzáleziñárritu alejandrogonzáleziñárritu guillermoarriaga guillermoarriaga rodrigoprieto gustavosantaolalla francinemaisl stephenmirrion marlenestewart robertsalerno tedhop brigittebroch deborahriley megeveristhow much doe life weigh?21 gram"
22074,Capitalism: A Love Story,"2009michael ""moores"" capitalism: A love stori come home to the issu ""hes"" been examin throughout hi career: the disastr impact of corpor domin on the everyday live of american (and by default the rest of the world).documentaryusa capit capitalist wallstreet criticismandblam bank money econom corporationmichaelmoor thorabirch williamblack elijahcum baronhil marcykaptur wallaceshawn elizabethwarren peterzalewskimichaelmoor michaelmooreask not what your c.e.o. can do for you but what you can do for your c.e.o.capitalism: A love stori"
290751,Secret in Their Eyes,2015a tight-knit team of fbi investig along with their district attorney supervisor is suddenli torn apart when they discov that one of their own teenag daughter ha been brutal murdered.crim drama mysteryfbi missingchildchiwetelejiofor nicolekidman juliarobert deannorri lyndonsmith michaelkelli markfamiglietti zoegraham donharvey rosspartridg joecolemarkjohnson billyray billyray mattberenson eduardosacheri danielmod stevensquillant russelllevin johnuflandth truth lie in the most unexpect places.secret in their eye
13805,Disaster Movie,"2008in disast movi the filmmak team behind the hit ""scari movie"" ""date movie"" ""epic movie"" and ""meet the spartans"" thi time put it uniqu inimit stamp on one of the biggest and most bloat movi genr of all time -- the disast film.act comedynaturaldisast violenc mortaldang duringcreditsstingermattlant vanessalachey nicolearipark cristaflanagan ""garyg.thangjohnson"" ikebarinholtz carmenelectra tonycox tadhilgenbrink nicksteel johndidomenico valeriewildman jasonboegh kimkardashian jacobtolanopeckprior jasonfriedberg jasonfriedberg jasonfriedberg aaronseltz aaronseltz aaronseltz christopherlennertz petersafran shawnmaur jerryp.jacob halolofsson kennyyatesyour favorit movi are go to be destroyed.disast movi"
63492,What's Your Number?,"2011alli darl (anna faris) is realiz ""shes"" a littl lost in life. her latest romanc ha just fizzl out and ""shes"" just been fire from her market job. then she read an eye-open magazin articl that warn that 96 percent of women ""whove"" been with 20 or more lover are unlik to find a husband. determin to turn her life around and prove the articl wrong alli embark on a mission to find the perfect mate from among her numer ex-boyfriends.comedi romancebasedonnovel loser magazin woman mission search boyfriend husband fire pastrelationshipchrisevan annafari martinfreeman chrispratt arigraynor blythedann edbegleyjr. daveann joelmchal zacharyquinto elizacoup mikevogel andysamberg oliverjackson-cohen thomaslennon anthonymacki jacksonnicol ivanamiličević heatherburn katesims tikasumpt denisevasi jasonbowen tylerpeck jacquelyndoucett sondrajam zacharyquinto nadinejacobson colbyparson azizansari edjewett lonniefarm daleplac bronwenbooth johnfranchi danmarshal stephanieatkinsonjonbillington aaronzigman kathleenchopin markmylod gabrielleallan jennifercrittenden dottiestarling look for the best ex of her life.what your number?"
81796,Lockout,"2012set in the near futur lockout follow a fals convict ex-govern agent whose one chanc at obtain freedom lie in the danger mission of rescu the ""presidents"" daughter from riot convict at an outer space maximum secur prison.act thriller sciencefictionusapresid antihero dementia futur space convict interrog spacest collisioninspac year2079guypearc maggiegrac josephgilgun lenniejam peterstormar vincentregan jackyido yandron timplest nickhard dansavi damijanoklopdz bojanperićlucbesson lucbesson malcolmston olivierbériot frankwalsh alexandreazaria marclibert romekdelmata oliverhodg camilledelamarr stephenst.leg stephenst.leg leilasmith nenadpečur lauraozi andjelijavlaisavljev eamonnpow laurencecouturi jamesmathertak no prisoners.lockout"
15092,Crank: High Voltage,"2009chelio face a chines mobster who ha stolen hi nearli indestruct heart and replac it with a battery-pow ticker that requir regular jolt of electr to keep working.act thriller crimefemalenud prostitut horserac heart stripclub electricshock godzilla sequel tourettesyndrom gang shootout publicsex cigarettesmok mansion electrocut footchas surgeri taser duringcreditssting flashback absurd ultraviolencejasonstatham amysmart dwightyoakam efrenramirez julannechidihil josepablocantillo renowilson keoneyoung arthsu josephjuliansoria bail cliftoncollinsjr davidcarradin coreyhaim gerihalliwel williambr jamieharri johndelanci ho-kwants annegirard yeva-genevievelavlinski nickman jennahaz reidharp glennhowerton davidrubin chesterbenningtontomrosenberg scottmartingershin scottmartingershin garylucchesi richards.wright skipwilliamson jamesmcquaid jamesmcquaid peterblock jerryflem peggysemtob kellywagn briantaylor briantaylor briantaylor briantaylor markneveldin markneveldin markneveldin markneveldin fernandovillena larzanderson michaelpaseornek ericreid christientinsley bettyberberian brandontrost marcjakubowicz jasonrodriguez stuartprovin mykemichael mikepatton jasonham daynapink michaeldavi sebastianschrod julesstewart waynespringfield justinduv chrisheinrich lisewedlock joedzuban alankaminski michaelhertlein timwalston justinm.lubin davidlombard wendymean bobbeem annscibelli hiroshiyada ""anthonymaxivins"" jimijohnson thomasduv migsrustia paulstemm beckysullivan beckysullivan melinkathompson-godoy alexl.worman stephenp.robinson guillaumedelouch miiakovero mishellchandl deborahrutherford donrutherford billmyer dianewoodhous bobdohrmann carlnunez guyfrancoeur scottwolf davidgourmaud johnramsay annabelletrouken craigfrostysilva matthewkistenmach joediaz jennifermil andykaplan sin-halinasi robertroyston bettyhugo paulbelenardo davidrubin alexmadisonstay charg stay alive!crank: high voltag"
15005,One Night with the King,"2006thi amaz biblic drama chronicl the brave and histor legend of hadassah a jewish orphan with except beauti who rise to becom queen esther of persia and save persian jew from genocide. By reveal her heritag to the king esther thwart the evil prime ""ministers"" plan to annihil all jew in the persian empire. the annual festiv of purim is inspir by her heroism.dramabasedonnovel persia queen esthertiffanydupont ""peterotoole"" lukegoss johnnobl omarsharif johnrhys-davi jamesc tomlisterjr. javencampbel jyotidogra nealbhattacharya jonahlotan dilshadpatel nimratkaur takeshsingh denzilsmith asifbasra tomalterstevenbernstein gabriellacristiani gillianhaws aradhanaseth lawrencemortorff j.a.c.redford michaelo.sajbel stephanblinn stephanblinn stephanblinn markandrewolsen tommytenney matthewcrouch michellesumm bridgetcook jojomyersproud megantann graysonaustin scottpeterson tedhayash michaelferri vernnobl elizabethlang neetalulla clairecarré justinhammond fredparagano arjunbagga anniemathew rajibmajumdar richardj.cook lauriecrouch girishchandramaharana sandeshpai lennardpinto nalinp.thakur erikemerson adamlagattutafeel the touch Of destinyon night with the king"
17134,12 Rounds,"2009when new orlean cop danni fisher prevent a brilliant thief from success carri out hi latest heist the ""thiefs"" girlfriend is accident killed. hungri for reveng the crimin mastermind break out of prison and kidnap ""dannys"" fiancee. To save her danni must success navig hi way through an elabor seri of task and puzzl or els watch the love of hi life die.act adventur drama thrillerpolic cop catandmous famili revengedramajohncena aidangillen ashleyscott steveharri brianj.whit gonzalomenendez taylorcol kylerussellcl ""peternavytuiasosopo"" travisdavi nickgomez brianstanton rosalindrubin billyslaught kimcollin laragric wayneferrara douglasm.griffin vincentflood robertpralgo wallycrowd lukealbright bryanjohnson luukasharlin johnwilmot louisherthum davidfry billmartinwilliam j.omarcastro brandicoleman royhuang mikkiv jadak.cox paulineboudreaux hunterburk daniecoleman georg kimberlybailey dougburch catherinecavadini johndemita tanyavidaldublin judim.durand gregfinley jefffisch peggyflood barbaraharri amadjackson terencemathew danielmora levinuñez jasonpac richardpenn paigepollack michaelralph davidj.randolph noreenreardon vernonscott cheryltyresmith joelswetow ruthzalduondojohnpapsidera trevorrabin brianberdan markgordon rennyharlin nicholaslundi jillnewel beckicrosstrujillo davidboyd leonardr.spear danielkunka michaellak joshmclaughlin stacykelli jerrym.jacob teresacarriker-thay annwalt stevenritzi elizabethcoulon gregoryh.watkin denisetempleton davidkeithbroom timleblanc christophers.aud christophers.aud vinnymazzarella chuckstring ""pata.oconnor"" karynfost davidwerntz jeffbrink georgemacri raymcintyrejr. pattiperret kennyrivenbark francisjam seanfinnegan allisonbauserman lorettaharp malikkacoston robbboyd dannymortenson shaneb.scott davidrossmccartysurv all 1212 round"
41402,Let Me In,"2010a bulli young boy befriend a young femal vampir who live in secreci with her guardian. A remak of the movi “let the right one in” which wa an adapt of a book.drama horror mysteryvampir childvampir remak bulli youngboy bite deadboy hammerhorror 1980skodismit-mcphe chloëgracemoretz richardjenkin eliaskotea sashabarres dylankenin dylanminnett ""jimmyjaxpinchak"" nicolaidorian sethadkin ritchiecost carabuono chrisbrown rebekahwiggin ashtonmoio brettdelbuono gwendolynappl colinmoretz rowbieorsatti brendawehl galenhutchison deansatriano rachelhroncich deborahl.mazoravykaufman guyeast nigelsinclair michaelgiacchino donnagigliotti fordwheel mattreev mattreev greigfras johnajvidelindqvist johnajvidelindqvist carlmolind johnnordl stansalfa simonoak philipelway fredrikmalmberg tobinarmbrust guybarn johnptak alexanderyvesbrunnerinnoc dies. abbi doesnt.let Me In"
146198,Triple 9,2016a gang of crimin and corrupt cop plan the murder of a polic offic in order to pull off their biggest heist yet across town.act thrillerheist betray dirtycopcaseyaffleck chiwetelejiofor woodyharrelson katewinslet anthonymacki aaronpaul normanreedu galgadot teresapalm cliftoncollinsjr michelleang luisdasilvajr. michaelkennethwilliam terencerosemor terriabney alexanderbabara anthonybelevtsov blakemclennan michaelhard labrandonshead carlosavil iancasselberri e.rogermitchel armandoalonzo karenkaialiv igorkomar stephenviningdylantichenor timgrim marcbutan keithredmon anthonykataga craigfincannon lisamaefincannon kimberlyjon johnhillcoat atticusross nicolaskarakatsani margotwilson claudiasarn leopoldross charlesherzfeld estherregelson mickeygiacomazzi mattcook christopherwoodrow michaelpatterson caiusman michaelsabo lesliebloom glennallen richardfriedland davidemmerich kevinval lisaj.levin curtiscrow jimmckinney bobmahoney jeffcornel lorigrabowski kenshibata denisetunnel sarahmay kimberlywistedt jacquelinejacobsonscarfo tracymcknight suzyfreeman jonathanfang barddorro robertwilson pamdemetruis-thoma erandinur lauriebookhardt bobbykrl kellygarrettgreen johnmoredock keithadam jonflor matíasmesa gregargarin jonlindsay adamcastro humphreyjarrod tarafidl saracobbeldick johnnathoma lancealdredg tiffonysimpson donnamartinth code on the street is never black & whitetripl 9
295964,Burnt,2015adam jone is a chef who destroy hi career with drug and diva behavior. He clean up and return to london determin to redeem himself by spearhead a top restaur that can gain three michelin stars.dramalondonengland cook restaur diva career kitchen redempt drug drugaddict chef comebackbradleycoop siennamil lilyjam aliciavikand umathurman emmathompson matthewrhi danielbrühl sarahgreen omarsi samkeeley chelseali riccardoscamarcio christopherheskey ericaemmbobweinstein harveyweinstein nickmoor davidgropman michaelshamberg staceysh erwinstoff ninagold karenschulzgropman davidglass stevenknight johnfrankish johnwel johnwel adrianogoldman michaelkalesniko dylansel clairerudnickpolstein carolinehewitt kristhyki robsimonsen joehoward negeenyazdi kristinmartininev underestim a man with everyth to lose.burnt
26171,Everybody's Fine,"2009eight month after the death of hi wife frank good look forward to a reunion with hi four adult children. when all of them cancel their visit at the last minut frank against the advic of hi doctor set out on a road trip to reconnect with hi offspring. As he visit each one in turn frank find that hi ""childrens"" live are not quit as picture-perfect as ""theyve"" made them out to be.dramafamilyrelationship doctor retir visit widow duringcreditssting hearttroublerobertdeniro drewbarrymor katebeckinsal samrockwel melissaleo damianyoung jamesfrain katherinemoennig brendansextoniii jamesmurtaugh austinlysi chandlerfrantz lilymosheen seamusdavey-fitzpatrick lucianmaisel jasonharrisaudebronson-howard chrysshioni andrewmondshein kerrybarden tedfield dariomarianelli gianninunnari drewboughton toninoguerra meirtep paulschne callumgreen henrybraham vittoriocecchigori kirkjon kirkjon glynismurray giuseppetornator massimoderita craigj.flor andrewjack nathaliepeter-contess joerosenberg mikeweb rayfisherfrank travel light but carri excess baggage.everybodi fine"
31117,Superbabies: Baby Geniuses 2,"2004follow on from the plot of the last movi babi can commun with each other use ""baby"" ""talk"" and have an innat knowledg of the secret of the universe. the babi genius becom involv in a scheme by media mogul bill biscan (jon voight). help the genius is a legendari superbabi name kahuna. He join up with sever other babi in an attempt to stop biscan who intend to use a state-of-the-art satellit system to control the ""worlds"" population.comedi familybabi basebal scientificstudi comput geniu mindcontrol goodvsevil babygeniusesjonvoight scottbaio vanessaangel skylershay whoopigoldberg justinchatwin peterwingfield erik-michaelestradabobclark stevenpaul stevenpaul gregorypoppenmeet the new gener of superheroes.superbabies: babi genius 2"
171274,Inherent Vice,"2014in lo angel at the turn of the 1970 drug-fuel detect larri ""doc"" sportello investig the disappear of an ex-girlfriend.comedi romanc crime drama mysterybasedonnovel 1970 privateinvestig smokingmarijuana losangel 1960sjoaquinphoenix joshbrolin owenwilson katherinewaterston reesewitherspoon beniciodeltoro jenamalon mayarudolph martinshort martindonovan sashapieters ericrobert michaelkennethwilliam joannanewsom jeannieberlin serenascottthoma hongchau christopherallennelson samjaeg timothysimon jillianbel jordanchristianhearn taylorbonin martindew shannoncolli catherinehaenakim viviennekhaledi yvettey andrewsimpson joedioletto jackkelli thegrowl belladonna elainetan wilsonbethel andersholm emmetunverzagt ericasullivan evafish jackiemichelejohnson katieschwartz charleymorgan keithjardin delainamitchel michaelcotterman petermcrobbi shannonc.sullivan samanthalemol madisonleisl christianwilliam jeffersonmay liamvanjoosten mattdoyl davidprak amyferguson emmadumont scottaschenbrenn ashleighbil christinabobrowski peterbonilla gregoerboru mariannebourg toyiabrown stubrumbaugh sethcash lauralyonrossi elizabethcolunga emmacoop nickdegraffenreid adamdorsey kenedl jennaemeri alfunct brandyfutch laurengonch ellenho jessicahuss raidenintegra dallasjam christopherkarljohnson laurakranz timothyl adeanalan kiralegg tracyannlisa bluelolan dakotalupo jacoblyman amandamaddox emileemadrak kirstinmast zachmcmahon ""chelseaotoole"" shaunpark rodneyj.richard philiproosevelt osamusaito joelshock matthewskomo chantalthuy dianaelizabethtorresrobertelswit paulthomasanderson paulthomasanderson paulthomasanderson daniellupi joannesellar cassandrakulukundi lindacohen amywel markbridg lesliejon jonnygreenwood davidcrank johnbarba elibush adamsomn thomaspynchon ruthdejong ericafrauman christopherscarabosio albertchi jilliangiacomini karenruthgetchel demelzacroninund the pave stone the beach!inher vice"
24432,Doogal,2006thi is the stori of doogal an ador candy-lov mutt who goe on a mission to save the world.familydanieltay jimmyfallon jonstewart whoopigoldberg williamh.maci billhad judidench chevychas kylieminogu ianmckellen kevinsmith johnkrasinski heidibrookmy coryedwardsfrankpassingham daveborthwick jeanduvalth are about to get hairy.doog
13948,An American Carol,"2008in An american carol a cynic anti-american hollywood filmmak set out on a crusad to abolish the 4th of juli holiday. He is visit by three spirit who take him on a hilari journey in an attempt to show him the true mean of america.comedi fantasyterrorist parodi documentaryfilmmak sattirekevinfarley kelseygramm leslienielsen traceadkin robertdavi geoffreyarend travisschuldt jonvoight jameswood dennishopp kevinsorbo ""billoreilly"" davidalangri garycoleman christophermcdonald serdarkalsin olivermuirhead karriturn alainahuffman parishilton simonrex danalynbaron julianberlin cocoabrown marycastro nikkideloach susandem katiegil camerongoodman camillegramm maryhart kaleighkennedi simonelott jillianmurray ""gailogrady"" annaosceola lupark amypovich janeparksmith jennavogel laurenleesmith nadineelli marilynris juliannewat christywilliam alexanderdipersiadavidzuck davidzuckerlaugh like your countri depend on it.an american carol"
256962,Little Boy,"2015an eight-year-old boy is will to do whatev it take to end world war II so he can bring hi father home. the stori reveal the indescrib love a father ha for hi littl boy and the love a son ha for hi father.comedi drama warjapanes worldwarii spiritualityjakobsalvati emilywatson cary-hiroyukitagawa michaelrapaport davidhenri benchaplin eduardoverástegui tedlevin alilandri abrahambenrubi kevinjam tomwilkinson tobyhuss kellygreyson candiceazzara rickmora jamesdumont travist.flori samkindseth daviduri jamesmacdonald winstonjamesfr lornascott lukasbehnken montserratespadalé marystein masashiod theodoragreec ricsarabia eijiroozaki jennifercadena masamikosaka matthewj.c scottsubiono aaronleddick j.skylartesta alextrevino c.k.mcfarland michaeld.ny matthewscottmil eddiedriscol jillkelli eijiinou keisukeakizawa tokiosasaki tommylamey kennydavi fernandosur barryford yoshioiizuka ikekawaguchi americusabesami kenjinakamura robertnobl chucklin jonbangl zerokazama kaiserjohnson lukecust briantakahashi andygel lawrencethoma jaredjacobsen mitchellhesley petert.mai pietroschito loganludwig larrydean raquelvázquezgutiérrez elijahvillega janetworn janicematthew brucemorningstar kateshaland colehurst craigstrawn timstapl reneflor michaelco brianhatch miguelangelvarelafimbresdiannecrittenden lisadenniskennedi karenrea laurajeanshannon marconiro bernardotrujillo fernandovillena ricardodelrío joansobel alejandromonteverd alejandromonteverd alejandromonteverd leoseverino eduardoverástegui andrewcadelago seanwolfington stephanaltman kallankagan romadowney markburnett pepeportillo carlosbenassini bradreink jorgebarba rebeccagregg maurycarvaj luisagomezdesilva emilioazcarragajean bernardogomezmartinez ""mickeyohare"" jeffyoung markfost megramsay franciscoblanc jayaroesti annavillar lorinsemoneleif horaciorodriguezdezamacona kristofferroggemann ""mollieohare""believ the impossible.littl boy"
48231,A Dangerous Method,"2011seduc by the challeng of an imposs case the driven dr. carl jung take the unbalanc yet beauti sabina spielrein as hi patient. jung’ weapon is the method of hi master the renown sigmund freud. both men fall under sabina’ spell.drama thrillerbasedonnovel psychoanalysi sigmundfreud biographi spank basedonplay cigarsmok cheatinghusband basedontrueeventskeiraknightley viggomortensen michaelfassbend sarahgadon vincentcassel andréhennick arndtschwering-sohnrey mignonremé mareikecarrièr franziskaarndt wladimirmatuchin andrédietz annathalbach sarahmarecek björngesk markushaas christianserritiello clemensgiebel theomel jostgrix severinvonhoensbroech torstenknippertz dirks.grei katharinapalm ninaazizi juliechevalli cynthiacosima mirkoguckeisen juliamack andreamagro aaronkel nadinesalomon naikejaszczyk sarahadamsdavidcronenberg petersuschitzki ronaldsand howardshor jeremythoma jamesmcat deirdrebowen stephandupui stephandupui christopherhampton christopherhampton denisecronenberg marcomehlitz marcomehlitz sebastiansoukup stephanmallmann martinkatz ""michaelofarrell"" peterwatson richardmansel tonycurri waynegriffin christiant.cook alastairgray tianaalexandra anjafromm karlspoerri thomassterchi matthiaszimmermann gernotthöndel johnkerr nigelegerton michalholubec francessoed carolineveyssièr johncolley jenniferdunnington michaelmadden itsukokurono robbertola orestsushko liamdaniel ninahirschberg stefanisfort klausbienen romanrigo reinhardstergar imkesommerkamp loriwat fraukenelißen janrott heikekerschgen juliawilsondickson ulrichritt barbarakichi nadiahomri nadiahomri sonjafish bernhardspeckwhi deni what you desir the most.a danger method"
3509,A Scanner Darkly,2006an undercov cop in a not-too-dist futur becom involv with a danger new drug and begin to lose hi own ident as a result.anim sciencefict thrillercalifornia detect basedonnovel dream undercov cocain brain exam futur test dystopia assign cyberpunk drug surveil totalitarian corpor substanc schizophren condit neo-noirkeanureev winonaryd woodyharrelson robertdowneyjr. mitchbak stevenchesterprinc natashavaldez angelarawna chambleeferguson melodychas rorycochran turkpipkin dameonclark jasondougla marcoperella alexjonesdenisechamian richardlinklat richardlinklat sandraadair annewalker-mcbay philipk.dick johnsloss georgeclooney stevensoderbergh jenniferfox erwinstoff palmerwest jonahsmith bencosgrov tommypallotta grahamreynold shanef.kelli brucecurti joaquina.morin kariperkin sarajohnson darylinnagi erinferguson brookesatrazemi freddaniel melaniearmstrongfletchereveryth Is not go To Be oka scanner darkli
23367,Bandslam,2009a high school social outcast and the popular girl bond through a share love of music.comedi drama famili musicnewjersey music battleoftheband teenag rockbandvanessahudgen alymichalka gaelanconnel lisakudrow scottport ryandonowho charliesaxton timjo elvyyost lisachung j.w.wright blairbomar caseywilliam maggiemay zachthatch derekcox-berg matthensarl cassidyjohnson landonhenning nathanmccray kairoach chriscopeland jameshairston chancemorgan mattmoodi marleywhistl wyattadam farahwhit nikkagrafflanzaron bobbybon jonathanric ryanciardo willjohnson bryanchafin rebeccapetro davidbowi valinzamarron candicejackson manjerikrishna benjaminkessl andrewglenrector juanlopez evanbutt chrisritchi aaronlemk krystalmorton toddgraff julianriano joeyolivar nadiasahari joshuamontoya michaelcuomojohngilbert k.c.hodenfield nancynayor toddgraff toddgraff toddgraff elainegoldsmith-thoma ericsteelberg marisayer johnfrick ronschmidt jeffknipp carlacurri jaredmass josha.cagan josha.cagan ernestomartinezband togetherbandslam
241239,A Most Violent Year,"2014a thriller set in new york citi dure the winter of 1981 statist one of the most violent year in the ""citys"" histori and center on a the live of an immigr and hi famili tri to expand their busi and capit on opportun as the rampant violenc decay and corrupt of the day drag them in and threaten to destroy all they have built.crim drama thrillercorrupt capit winter americandream immigr businesseth truck oil lawyer newyorkc loanshark coat tunnel 1980 husbandwiferelationship truckhijack bankloanoscarisaac jessicachastain albertbrook elyesgabel davidoyelowo alessandronivola catalinasandinomoreno petergereti ashleywilliam johnprocaccino jerryadl glennfleshl anniefunk matthewmah davidmarguli picoalexand elizabethmarvel daisytahan giselleeisenberg christopherabbott taylorrichardson benrosenfieldsteveboeddek steveboeddek richardhymn gorokoyama andymalcolm bernardtelsey susanhegarti ronpetagna kaygeorgi suzanaper nealdodson j.c.chandor j.c.chandor j.c.chandor doughuszti ronpatan tiffanylittlecanfield kasiawalicka-maimon bradfordyoung alexebert davidsluss atsushinishijima laurenbuckley johnp.goldsmith mayaharding stephaniearbl nicolegreenbaum jessicalichtn brandonproctor sandrafox marshallwinn marshallwinn molledebartolo davidchrastka vinnymazzarella renukabal johnbair kevind.hewitt conradv.brinkjr. ""billoleary"" marthapinson charlottaforssman davidisern marilynmccoppen henrylangstraat kerriesmith kyrapanchenko jeannettekim melaniej.bak garysumm davezeevalk jeffwozniak martafont mariankoltai-levin annagerb nancyniev kristenficara michaeltrosp blyther.d.quinlan triciaschultz vancemil alexlemk michaelhub rebekahross jasonforst markrussel victorpaguia stanleyfernandezjr. christophert.saund jansenlambi meganasbe wadesullivan samjaff katewilson seanilnseh gerrygrennel ninabaron nicolekalishth result is never in question. just the path you take to get there.a most violent year"
14914,Flash of Genius,2008in thi david vs. goliath drama base on a true stori colleg professor robert kearn (greg kinnear) goe up against the giant of the auto industri when they fail to give him credit for invent intermitt windshield wipers. kearn doggedli pursu recognit for hi invent as well as the much-deserv financi reward for the sake of hi wife (lauren graham) and six kids.dramabiographyaaronabram alanalda laurengraham gregkinnear tatianamaslani timkelleh jakeabeldenisechamian hugoluczyc-wyhowski rogerbirnbaum garybarb marcabraham dantespinotti aaronzigman jillsavitt luissequeira peternicolakako patrickbanist philiprailsback johnseabrook kathrynbuck michaelliebercorpor have time money and power on their side. all bob kearn had wa the truth.flash of geniu
3902,I'm Not There.,2007six actor portray six persona of music legend bob dylan in scene depict variou stage of hi life chronicl hi rise from unknown folksing to intern icon and reveal how dylan constantli reinvent himself.drama musicrockandrol musicstyl success johnf.kennedi advanc bobdylan rock biographi music beatnik motor-bikeaccidentcateblanchett heathledg juliannemoor benwhishaw charlottegainsbourg michellewilliam christianbal marcuscarlfranklin richardger davidcross kriskristofferson donfranck kimrobert peterfriedman kimgordon brucegreenwood alisonfolland jimjamesjayrabinowitz johnsloss christinevachon judybeck edwardlachman laurarosenth toddhayn toddhayn orenmoverman jamesd.stern johngoldwyn randallpost jimdunbar johndunn peterswordsk rickfindlateral I can Do Is Be Me whoever that isim not there.
21755,The Brothers Bloom,"2008the brother bloom are the best con men in the world swindl millionair with complex scenario of lust and intrigue. now ""theyve"" decid to take on one last job – show a beauti and eccentr heiress the time of her life with a romant adventur that take them around the world.adventur comedi drama romanceconman estafarachelweisz adrienbrodi markruffalo rinkokikuchi robbiecoltran maximilianschel rickyjay zacharygordon maxrecord andynyman noahsegan norazehetn rambergman craigjohnson dubravkojovanović esmetyl jovanvita anasofrenović vladimirkulhavi alekrod josiftatić slobodanćustić brankapujić georgebocchetti elisderhamjimclay beatrixarunapasztor maryvernieu tomkarnowski matthewj.birch jamesd.stern gabrielwry brianreitzel rianjohnson rianjohnson rambergman nathanjohnson steveyedlin wendyjaphet shannonmakhanian douglashansen nadapint sophienewman glennmark drewdeascentistheyd never let the truth come between them.th brother bloom"
334531,My All American,2015freddi steinmark an underdog on the gridiron face the toughest challeng of hi life after lead hi team to a championship season.dramaamericanfootbal biographi sport championshipaaroneckhart finnwittrock robintunney sarahbolg michaelreillyburk toddallen richardkohnk donnyboaz justonstreet rebeccachulew mackenziemeehan kristinmckenzi stephenstanton catherinelawrencekinslow alexmacnicol kristinmillerwhiteamandamackey cathysandrich danzimmerman frankg.demarco paulschiff stephenm.chudej brucecurti randallpost angelopizzo angelopizzo kariperkin michaelbeugg gabriellavillarr johnpaesano carlmazzocon rodneybeck lawrencem.kopeikin kellcahoon vanredin p.k.munson pamful benbrigham jimdent paulawalt rustywalt tonyjoneshop never quitsmi all american
13405,The Children of Huang Shi,2008about young british journalist georg hogg who with the assist of a courag australian nurs save a group of orphan children dure the japanes occup of china in 1937.drama warbasedontruestori duringcreditsstingerjonathanrhysmey radhamitchel chowyun-fat michelleyeohrogerspottiswood zhaoxiaodingwar made them orphan one man made them legends黃石的孩子
